Rxn	WT_20nM/5uM	pdxBJ_20nM/5uM	pdxBJ/WT_20nM
MALTptspp	0.369939351	0.353116708	0.049832165
MALTptspp	0.275929316	0.065712667	-0.266131736
MALTptspp	0.241073785	-0.10224412	-0.713379671
MALTptspp	0.208594021	-0.262762913	-0.886925272
MALTPTtexi	0.692777847	-0.758056756	-1.392763349
MALTtexi	0.692777847	-0.758056756	-1.392763349
MALTTRabcpp	0.365676264	0.107107808	-0.18274869
MALTTRabcpp	0.571070056	-0.003811895	-0.333312751
MALTTRabcpp	0.582496253	-0.971483584	-1.562916513
MALTTRabcpp	0.419301485	-0.969497413	-1.45376673
MALTTRtexi	0.692777847	-0.758056756	-1.392763349
MALTTTRabcpp	0.365676264	0.107107808	-0.18274869
MALTTTRabcpp	0.571070056	-0.003811895	-0.333312751
MALTTTRabcpp	0.582496253	-0.971483584	-1.562916513
MALTTTRabcpp	0.419301485	-0.969497413	-1.45376673
MALTTTRtexi	0.692777847	-0.758056756	-1.392763349
MAN1PT2	-0.647577433	1.866682744	1.948056816
MAN6PI	0.358867357	-0.370761244	-0.672360246
MAN6Pt6_2pp	-0.687370537	-2.262288843	0.718399826
MAN6Ptex	-0.903871103	-0.523639415	0.429627306
MAN6Ptex	0.470065903	-1.366947595	-1.360493472
MAN6Ptex	-0.472060634	0.327076275	1.148617799
MAN6Ptex	0.180532993	-0.433848486	-1.481278919
MANAO	-0.028475216	-0.335621239	-0.13842864
MANGLYCptspp	-1.480746983	0.475720445	1.241357982
MANGLYCptspp	0.275929316	0.065712667	-0.266131736
MANGLYCptspp	0.241073785	-0.10224412	-0.713379671
MANGLYCtex	-0.903871103	-0.523639415	0.429627306
MANGLYCtex	0.470065903	-1.366947595	-1.360493472
MANGLYCtex	-0.472060634	0.327076275	1.148617799
MANGLYCtex	0.180532993	-0.433848486	-1.481278919
MANPGH	-0.338324802	0.205921316	0.431208841
MANptspp	0.299921756	0.133954307	-0.830544155
MANptspp	0.312745714	-0.150419112	-0.983504143
MANptspp	0.247793305	-0.318972856	-1.071781326
MANptspp	0.275929316	0.065712667	-0.266131736
MANptspp	0.241073785	-0.10224412	-0.713379671
MANtex	-0.903871103	-0.523639415	0.429627306
MANtex	0.470065903	-1.366947595	-1.360493472
MANtex	-0.472060634	0.327076275	1.148617799
MANtex	0.180532993	-0.433848486	-1.481278919
MC6PH	-0.117891898	-0.13202069	-0.160829862
MCITD	-1.927595791	0.243101705	0.609401064
MCITL2	-0.629180418	-0.345078446	-0.304405692
MCITS	-1.411619432	0.406672516	0.630639949
MCOATA	0.208498801	-0.568464928	-0.778590139
MCOATA	0.150487571	-0.366042499	-0.435593845
MCPST	0.093910317	-0.557316137	-1.724888611
MCTP1App	0.172544166	0.481179648	0.517637579
MCTP1App	0.285851691	-0.348950276	-0.479905227
MCTP1App	0.354164889	0.367669053	0.01349073
MCTP1App	0.272964728	-0.411462222	-0.273522293
MCTP1Bpp	0.071819986	0.16948996	-0.425034873
MCTP1Bpp	-0.045148735	0.207749416	-0.1569159
MCTP2App	0.172544166	0.481179648	0.517637579
MCTP2App	0.285851691	-0.348950276	-0.479905227
MCTP2App	0.354164889	0.367669053	0.01349073
MCTP2App	0.272964728	-0.411462222	-0.273522293
MDDCP1pp	0.313304322	-0.186984243	0.586558792
MDDCP1pp	0.551364116	0.07248129	-0.156559368
MDDCP1pp	0.277481027	0.278941932	0.089543493
MDDCP1pp	-0.347936457	0.254371532	0.697856021
MDDCP1pp	-0.011833387	-0.053947553	-0.684046103
MDDCP1pp	0.402541205	-0.073381081	0.202062533
MDDCP2pp	0.313304322	-0.186984243	0.586558792
MDDCP2pp	0.551364116	0.07248129	-0.156559368
MDDCP2pp	0.277481027	0.278941932	0.089543493
MDDCP2pp	-0.347936457	0.254371532	0.697856021
MDDCP2pp	-0.011833387	-0.053947553	-0.684046103
MDDCP2pp	0.402541205	-0.073381081	0.202062533
MDDCP3pp	0.313304322	-0.186984243	0.586558792
MDDCP3pp	0.551364116	0.07248129	-0.156559368
MDDCP3pp	0.277481027	0.278941932	0.089543493
MDDCP3pp	-0.347936457	0.254371532	0.697856021
MDDCP3pp	-0.011833387	-0.053947553	-0.684046103
MDDCP3pp	0.402541205	-0.073381081	0.202062533
MDDCP4pp	0.313304322	-0.186984243	0.586558792
MDDCP4pp	0.551364116	0.07248129	-0.156559368
MDDCP4pp	0.277481027	0.278941932	0.089543493
MDDCP4pp	-0.347936457	0.254371532	0.697856021
MDDCP4pp	-0.011833387	-0.053947553	-0.684046103
MDDCP4pp	0.402541205	-0.073381081	0.202062533
MDDCP5pp	0.313304322	-0.186984243	0.586558792
MDDCP5pp	0.551364116	0.07248129	-0.156559368
MDDCP5pp	0.277481027	0.278941932	0.089543493
MDDCP5pp	-0.347936457	0.254371532	0.697856021
MDDCP5pp	-0.011833387	-0.053947553	-0.684046103
MDDCP5pp	0.402541205	-0.073381081	0.202062533
MDDEP1pp	0.313304322	-0.186984243	0.586558792
MDDEP1pp	0.239467105	-0.203422726	0.08501863
MDDEP1pp	-1.77823064	0.275497279	1.036178691
MDDEP1pp	0.244073233	0.18848909	0.275607526
MDDEP1pp	0.22606857	0.511100697	0.677792924
MDDEP1pp	0.268422147	0.044950556	0.29232305
MDDEP1pp	0.402541205	-0.073381081	0.202062533
MDDEP2pp	0.313304322	-0.186984243	0.586558792
MDDEP2pp	0.239467105	-0.203422726	0.08501863
MDDEP2pp	-1.77823064	0.275497279	1.036178691
MDDEP2pp	0.244073233	0.18848909	0.275607526
MDDEP2pp	0.22606857	0.511100697	0.677792924
MDDEP2pp	0.268422147	0.044950556	0.29232305
MDDEP2pp	0.402541205	-0.073381081	0.202062533
MDDEP3pp	0.313304322	-0.186984243	0.586558792
MDDEP3pp	0.239467105	-0.203422726	0.08501863
MDDEP3pp	-1.77823064	0.275497279	1.036178691
MDDEP3pp	0.244073233	0.18848909	0.275607526
MDDEP3pp	0.22606857	0.511100697	0.677792924
MDDEP3pp	0.268422147	0.044950556	0.29232305
MDDEP3pp	0.402541205	-0.073381081	0.202062533
MDDEP4pp	0.313304322	-0.186984243	0.586558792
MDDEP4pp	0.239467105	-0.203422726	0.08501863
MDDEP4pp	-1.77823064	0.275497279	1.036178691
MDDEP4pp	0.244073233	0.18848909	0.275607526
MDDEP4pp	0.22606857	0.511100697	0.677792924
MDDEP4pp	0.268422147	0.044950556	0.29232305
MDDEP4pp	0.402541205	-0.073381081	0.202062533
MDH	0.375034055	-0.815228971	-0.413337392
MDH2	-0.132536518	-1.657179015	0.220712115
MDH3	-0.132536518	-1.657179015	0.220712115
ME1	0.334735674	-0.50382562	-0.601344919
ME2	0.275985671	-0.391972513	-0.195362504
MECDPDH5	0.345539111	0.012953778	-0.328309188
MECDPDH5	0.291959908	0.032702779	-0.459176558
MECDPDH5	0.140818633	-0.275125845	-0.588490322
MECDPS	0.275960488	-0.373260775	-0.717623554
MELIBt2pp	-1.214566464	0.202451003	0.97738135
MELIBt2pp	-0.495135941	0.217107286	0.528044739
MELIBt3ipp	-0.053732806	-0.049729601	0.551619535
MELIBtex	-0.903871103	-0.523639415	0.429627306
MELIBtex	0.470065903	-1.366947595	-1.360493472
MELIBtex	-0.472060634	0.327076275	1.148617799
MELIBtex	0.180532993	-0.433848486	-1.481278919
MEOHtex	-0.903871103	-0.523639415	0.429627306
MEOHtex	0.470065903	-1.366947595	-1.360493472
MEOHtex	-0.472060634	0.327076275	1.148617799
MEOHtex	0.180532993	-0.433848486	-1.481278919
MEPCT	0.247856611	-0.06331544	-0.508354673
MEPNabcpp	-2.998195988	-0.363100145	0.962356762
MEPNabcpp	-2.40249541	-0.509904355	0.556106256
MEPNtex	-0.903871103	-0.523639415	0.429627306
MEPNtex	0.470065903	-1.366947595	-1.360493472
MEPNtex	-0.472060634	0.327076275	1.148617799
MEPNtex	0.180532993	-0.433848486	-1.481278919
METabcpp	0.37938919	-0.118983019	0.442742369
METabcpp	0.144841664	0.070488969	0.695761339
METabcpp	0.100781392	0.107215548	0.689311025
METAT	0.116296129	0.237724758	0.343656112
METDabcpp	0.37938919	-0.118983019	0.442742369
METDabcpp	0.144841664	0.070488969	0.695761339
METDabcpp	0.100781392	0.107215548	0.689311025
METDtex	-0.903871103	-0.523639415	0.429627306
METDtex	0.470065903	-1.366947595	-1.360493472
METDtex	-0.472060634	0.327076275	1.148617799
METDtex	0.180532993	-0.433848486	-1.481278919
METGLCUR	-0.345242065	0.037819753	-0.053071509
METGLCURt2pp	-0.797863553	0.352336355	0.429246893
METGLCURtex	-0.903871103	-0.523639415	0.429627306
METGLCURtex	0.470065903	-1.366947595	-1.360493472
METGLCURtex	-0.472060634	0.327076275	1.148617799
METGLCURtex	0.180532993	-0.433848486	-1.481278919
METNA	0.209626683	0.202026602	1.129870594
METS	0.115997677	-1.239238402	-0.494520316
METS	0.313421827	-0.162707038	-0.62204794
METSOX1tex	-0.903871103	-0.523639415	0.429627306
METSOX1tex	0.470065903	-1.366947595	-1.360493472
METSOX1tex	-0.472060634	0.327076275	1.148617799
METSOX1tex	0.180532993	-0.433848486	-1.481278919
METSOX2tex	-0.903871103	-0.523639415	0.429627306
METSOX2tex	0.470065903	-1.366947595	-1.360493472
METSOX2tex	-0.472060634	0.327076275	1.148617799
METSOX2tex	0.180532993	-0.433848486	-1.481278919
METSOXR1	0.113678751	-1.021554325	-1.205539822
METSOXR1	0.20305045	-0.392141953	-0.577102376
METSOXR1	0.347746695	-0.131546827	-0.102913422
METSOXR1	0.246267413	-0.130130689	-0.050244271
METSOXR2	0.307790659	-0.981563236	-1.333332719
METSOXR2	0.41825861	0.103456796	0.453251183
METSOXR2	0.113678751	-1.021554325	-1.205539822
METSOXR2	0.347746695	-0.131546827	-0.102913422
METt3pp	0.197835639	-0.149719818	0.712591422
METt3pp	0.126517391	0.706661014	1.046753608
METtex	-0.903871103	-0.523639415	0.429627306
METtex	0.470065903	-1.366947595	-1.360493472
METtex	-0.472060634	0.327076275	1.148617799
METtex	0.180532993	-0.433848486	-1.481278919
MG2tex	-0.903871103	-0.523639415	0.429627306
MG2tex	0.470065903	-1.366947595	-1.360493472
MG2tex	-0.472060634	0.327076275	1.148617799
MG2tex	0.180532993	-0.433848486	-1.481278919
MG2tpp	0.616674293	-0.341838978	-0.277956471
MG2uabcpp	0.289690241	0.085320267	-0.854653057
MGSA	0.227356184	-0.484430384	-1.068105457
MI1PP	0.677104315	-0.177882631	-0.136846393
MICITDr	0.402047907	-1.061697538	-1.00888662
MINCYCtex	-0.903871103	-0.523639415	0.429627306
MINCYCtex	0.470065903	-1.366947595	-1.360493472
MINCYCtex	-0.472060634	0.327076275	1.148617799
MINCYCtex	0.180532993	-0.433848486	-1.481278919
MINCYCtpp	0.133611273	-0.088681461	0.07019348
MINCYCtpp	0.389083089	-0.099050424	0.157481782
MINCYCtpp	-0.011826207	0.042361911	0.022771734
MINCYCtpp	0.541090416	0.067552643	-0.585637391
MLDCP1App	0.322372091	0.184062315	-0.152350843
MLDCP1App	0.071819986	0.16948996	-0.425034873
MLDCP1App	0.259357745	0.194855549	0.463265848
MLDCP1App	-0.045148735	0.207749416	-0.1569159
MLDCP1App	0.160185567	0.574164056	0.285287882
MLDCP1Bpp	0.322372091	0.184062315	-0.152350843
MLDCP1Bpp	0.071819986	0.16948996	-0.425034873
MLDCP1Bpp	0.259357745	0.194855549	0.463265848
MLDCP1Bpp	-0.045148735	0.207749416	-0.1569159
MLDCP1Bpp	0.160185567	0.574164056	0.285287882
MLDCP2App	0.322372091	0.184062315	-0.152350843
MLDCP2App	0.071819986	0.16948996	-0.425034873
MLDCP2App	0.259357745	0.194855549	0.463265848
MLDCP2App	-0.045148735	0.207749416	-0.1569159
MLDCP2App	0.160185567	0.574164056	0.285287882
MLDCP2Bpp	0.322372091	0.184062315	-0.152350843
MLDCP2Bpp	0.071819986	0.16948996	-0.425034873
MLDCP2Bpp	0.259357745	0.194855549	0.463265848
MLDCP2Bpp	-0.045148735	0.207749416	-0.1569159
MLDCP2Bpp	0.160185567	0.574164056	0.285287882
MLDCP3App	0.322372091	0.184062315	-0.152350843
MLDCP3App	0.071819986	0.16948996	-0.425034873
MLDCP3App	0.259357745	0.194855549	0.463265848
MLDCP3App	-0.045148735	0.207749416	-0.1569159
MLDCP3App	0.160185567	0.574164056	0.285287882
MLDEP1pp	0.268422147	0.044950556	0.29232305
MLDEP2pp	0.268422147	0.044950556	0.29232305
MLTG1	0.174676885	0.261345054	0.70976543
MLTG2	0.174676885	0.261345054	0.70976543
MLTG3	0.174676885	0.261345054	0.70976543
MLTG4	0.174676885	0.261345054	0.70976543
MLTG5	0.174676885	0.261345054	0.70976543
MLTGY1pp	0.007597188	0.387837258	0.632540741
MLTGY1pp	0.21706677	0.330276688	0.720766975
MLTGY1pp	0.282345315	-0.697863985	0.312376474
MLTGY1pp	-0.195077617	0.005686692	0.274370409
MLTGY1pp	0.53234447	-0.165402404	-0.166500806
MLTGY1pp	0.397522294	0.029260014	0.25015518
MLTGY1pp	0.118584992	-0.328496066	-0.306807845
MLTGY1pp	0.24156503	0.080219736	-0.369565455
MLTGY2pp	0.007597188	0.387837258	0.632540741
MLTGY2pp	0.21706677	0.330276688	0.720766975
MLTGY2pp	0.282345315	-0.697863985	0.312376474
MLTGY2pp	-0.195077617	0.005686692	0.274370409
MLTGY2pp	0.53234447	-0.165402404	-0.166500806
MLTGY2pp	0.397522294	0.029260014	0.25015518
MLTGY2pp	0.118584992	-0.328496066	-0.306807845
MLTGY2pp	0.24156503	0.080219736	-0.369565455
MLTGY3pp	0.007597188	0.387837258	0.632540741
MLTGY3pp	0.21706677	0.330276688	0.720766975
MLTGY3pp	0.282345315	-0.697863985	0.312376474
MLTGY3pp	-0.195077617	0.005686692	0.274370409
MLTGY3pp	0.53234447	-0.165402404	-0.166500806
MLTGY3pp	0.397522294	0.029260014	0.25015518
MLTGY3pp	0.118584992	-0.328496066	-0.306807845
MLTGY3pp	0.24156503	0.080219736	-0.369565455
MLTGY4pp	0.007597188	0.387837258	0.632540741
MLTGY4pp	0.21706677	0.330276688	0.720766975
MLTGY4pp	0.282345315	-0.697863985	0.312376474
MLTGY4pp	-0.195077617	0.005686692	0.274370409
MLTGY4pp	0.53234447	-0.165402404	-0.166500806
MLTGY4pp	0.397522294	0.029260014	0.25015518
MLTGY4pp	0.118584992	-0.328496066	-0.306807845
MLTGY4pp	0.24156503	0.080219736	-0.369565455
MLTP1	0.368748639	-0.149367209	0.244790713
MLTP2	0.368748639	-0.149367209	0.244790713
MLTP3	0.368748639	-0.149367209	0.244790713
MMCD	-0.669267126	0.055967883	0.985982364
MMETt2pp	-0.683433259	0.145230281	0.757249846
MMETtex	-0.903871103	-0.523639415	0.429627306
MMETtex	0.470065903	-1.366947595	-1.360493472
MMETtex	-0.472060634	0.327076275	1.148617799
MMETtex	0.180532993	-0.433848486	-1.481278919
MMM	-1.081789239	0.381602412	0.667082548
MN2t3pp	0.249235927	0.057078129	0.027881038
MN2t3pp	0.135505665	0.475617453	0.07666491
MN2tipp	0.380574292	0.058341632	-0.196533484
MN2tpp	0.234847841	-0.257061647	0.288312565
MN6PP	0.392701416	-0.264416761	-0.394658973
MN6PP	0.243449883	-0.131475042	-0.079768486
MN6PP	0.407715555	-0.010926339	-0.258330721
MN6PP	0.346148398	0.375524245	0.008030165
MNLptspp	0.275929316	0.065712667	-0.266131736
MNLptspp	0.241073785	-0.10224412	-0.713379671
MNLptspp	-0.598915732	-1.367404691	-2.203643738
MNLptspp	-0.35629011	-0.851780216	-1.00982663
MNLptspp	-0.000251616	-0.451986951	-0.88294539
MNLptspp	-1.594565854	0.109051883	0.865855559
MNLptspp	-1.360583925	-0.390949064	0.615934637
MNLptspp	-0.018000079	-0.536177698	-1.498296717
MNLtex	-0.903871103	-0.523639415	0.429627306
MNLtex	0.470065903	-1.366947595	-1.360493472
MNLtex	-0.472060634	0.327076275	1.148617799
MNLtex	0.180532993	-0.433848486	-1.481278919
MNNH	0.201804929	-0.452102857	-0.435091229
MNt2pp	-0.500934198	-0.386500805	-0.66951061
MNtex	-0.903871103	-0.523639415	0.429627306
MNtex	0.470065903	-1.366947595	-1.360493472
MNtex	-0.472060634	0.327076275	1.148617799
MNtex	0.180532993	-0.433848486	-1.481278919
MOADSUx	0.484103316	-0.22591151	-0.292759429
MOADSUx	0.26048781	-0.305174902	-0.766886034
MOAT	0.48507858	-0.39199461	-0.205801053
MOAT2	0.48507858	-0.39199461	-0.205801053
MOAT3C	0.007608737	0.143768939	-0.282136836
MOBDabcpp	0.343606045	-1.14558965	-0.373076276
MOBDabcpp	0.140650238	-0.335140398	0.443984044
MOBDabcpp	0.276052543	-0.646044443	0.136295238
MOBDabcpp	-0.982971429	0.982864971	3.774695631
MOBDabcpp	-0.89633404	0.953700454	3.529534877
MOBDabcpp	-0.803935848	0.406744005	2.780726364
MOBDabcpp	-0.544098952	0.067677163	2.0903836
MOBDabcpp	-0.650111602	-1.217722559	2.265784447
MOBDtex	-0.903871103	-0.523639415	0.429627306
MOBDtex	0.470065903	-1.366947595	-1.360493472
MOBDtex	-0.472060634	0.327076275	1.148617799
MOBDtex	0.180532993	-0.433848486	-1.481278919
MOCDS	-0.230303222	-0.671405241	-1.263485424
MOCOS	0.319149417	-0.199376818	-1.159317931
MOGDS	-0.281805345	-0.121570782	0.765135785
MOGDS	0.133486801	0.059164118	0.612542141
MOHMT	0.416845188	-0.201689796	-1.102414399
MPTAT	0.095550101	-0.292037007	-0.723773029
MPTG	0.025362375	0.412083516	0.430039086
MPTG	0.285851691	-0.348950276	-0.479905227
MPTG	0.611826103	0.082239233	-0.031825875
MPTG	-0.138905791	0.195631049	-0.141146965
MPTG	0.032653715	0.024956644	0.014412961
MPTG	0.272964728	-0.411462222	-0.273522293
MPTG2	0.025362375	0.412083516	0.430039086
MPTG2	0.285851691	-0.348950276	-0.479905227
MPTG2	0.611826103	0.082239233	-0.031825875
MPTG2	-0.138905791	0.195631049	-0.141146965
MPTG2	0.032653715	0.024956644	0.014412961
MPTG2	0.272964728	-0.411462222	-0.273522293
MPTS	0.484103316	-0.22591151	-0.292759429
MPTS	0.339724996	-0.093510109	-0.135549941
MPTSS	0.27513561	-0.158830027	-1.084470214
MSAR	-0.839093959	0.021216309	0.545192356
MSAR	0.374968552	-0.326344541	-0.614848396
MSO3abcpp	-0.344292423	-0.55285881	-0.176735167
MSO3abcpp	-1.041319204	-0.25455846	0.788180773
MSO3abcpp	-1.750272558	-0.290438236	0.874840887
MSO3tex	-0.903871103	-0.523639415	0.429627306
MSO3tex	0.470065903	-1.366947595	-1.360493472
MSO3tex	-0.472060634	0.327076275	1.148617799
MSO3tex	0.180532993	-0.433848486	-1.481278919
MTAN	0.320456557	-0.548679502	-1.077769088
MTHFC	0.267180676	-0.229658053	-0.807045721
MTHFD	0.267180676	-0.229658053	-0.807045721
MTHFR2	-0.02313296	-1.009142609	1.046213076
MTRPOX	0.439743008	-0.026365716	0.641107171
N2Otex	-0.903871103	-0.523639415	0.429627306
N2Otex	0.470065903	-1.366947595	-1.360493472
N2Otex	-0.472060634	0.327076275	1.148617799
N2Otex	0.180532993	-0.433848486	-1.481278919
NACtex	-0.903871103	-0.523639415	0.429627306
NACtex	0.470065903	-1.366947595	-1.360493472
NACtex	-0.472060634	0.327076275	1.148617799
NACtex	0.180532993	-0.433848486	-1.481278919
NADDP	0.340071424	-0.148058361	-0.372229445
NADDP	0.260761058	-0.069251503	-0.088920262
NADH10	0.025813718	-0.651386033	0.343212375
NADH10	0.413942356	0.257062729	-0.08517365
NADH10	-0.045961633	-0.260547127	-0.7523781
NADH10	0.375760556	-0.195166412	-0.218839557
NADH16pp	0.548738313	-0.161781631	-0.468006083
NADH16pp	0.570668085	-0.058677014	-0.077623925
NADH16pp	0.453706505	-0.046463816	0.020681654
NADH16pp	0.449968271	-0.051479838	0.192812194
NADH16pp	0.360610826	-0.006262274	0.12145359
NADH16pp	0.288828894	-0.039138805	0.166424688
NADH16pp	0.283840473	-0.021902962	-0.057892844
NADH16pp	0.424452122	-0.059740184	-0.362815897
NADH16pp	0.37187964	-0.479300824	-0.633347649
NADH16pp	0.359012991	-0.515872004	-0.721616561
NADH16pp	0.588869502	-0.477297409	-1.08609455
NADH16pp	0.629667395	-0.6941361	-1.231317677
NADH16pp	0.517653304	-0.574591505	-1.131591373
NADH17pp	0.548738313	-0.161781631	-0.468006083
NADH17pp	0.570668085	-0.058677014	-0.077623925
NADH17pp	0.453706505	-0.046463816	0.020681654
NADH17pp	0.449968271	-0.051479838	0.192812194
NADH17pp	0.360610826	-0.006262274	0.12145359
NADH17pp	0.288828894	-0.039138805	0.166424688
NADH17pp	0.283840473	-0.021902962	-0.057892844
NADH17pp	0.424452122	-0.059740184	-0.362815897
NADH17pp	0.37187964	-0.479300824	-0.633347649
NADH17pp	0.359012991	-0.515872004	-0.721616561
NADH17pp	0.588869502	-0.477297409	-1.08609455
NADH17pp	0.629667395	-0.6941361	-1.231317677
NADH17pp	0.517653304	-0.574591505	-1.131591373
NADH18pp	0.548738313	-0.161781631	-0.468006083
NADH18pp	0.570668085	-0.058677014	-0.077623925
NADH18pp	0.453706505	-0.046463816	0.020681654
NADH18pp	0.449968271	-0.051479838	0.192812194
NADH18pp	0.360610826	-0.006262274	0.12145359
NADH18pp	0.288828894	-0.039138805	0.166424688
NADH18pp	0.283840473	-0.021902962	-0.057892844
NADH18pp	0.424452122	-0.059740184	-0.362815897
NADH18pp	0.37187964	-0.479300824	-0.633347649
NADH18pp	0.359012991	-0.515872004	-0.721616561
NADH18pp	0.588869502	-0.477297409	-1.08609455
NADH18pp	0.629667395	-0.6941361	-1.231317677
NADH18pp	0.517653304	-0.574591505	-1.131591373
NADH5	0.025813718	-0.651386033	0.343212375
NADH5	0.413942356	0.257062729	-0.08517365
NADH5	-0.045961633	-0.260547127	-0.7523781
NADH5	0.375760556	-0.195166412	-0.218839557
NADH9	0.025813718	-0.651386033	0.343212375
NADH9	0.413942356	0.257062729	-0.08517365
NADH9	-0.045961633	-0.260547127	-0.7523781
NADH9	0.375760556	-0.195166412	-0.218839557
NADHHR	0.417132891	-0.612727545	-1.302686723
NADHHS	0.417132891	-0.612727545	-1.302686723
NADHPO	0.138526751	0.211706405	0.071199771
NADHPO	0.357572912	-0.043772356	-0.336011468
NADHXD	-0.00438032	0.307200873	-0.034572465
NADHXE	-0.00438032	0.307200873	-0.034572465
NADK	0.193212329	0.580854731	0.269433206
NADPHHR	0.417132891	-0.612727545	-1.302686723
NADPHHS	0.417132891	-0.612727545	-1.302686723
NADPHQR2	0.322661292	0.140284655	-0.103625266
NADPHQR3	0.322661292	0.140284655	-0.103625266
NADPHQR4	0.322661292	0.140284655	-0.103625266
NADPHXD	-0.00438032	0.307200873	-0.034572465
NADPHXE	-0.00438032	0.307200873	-0.034572465
NADS1	0.225790421	0.004599154	0.266670745
NADTRHD	0.465969621	-1.208932	-1.701458714
NAMNPP	0.508185936	0.003354296	-0.34573795
NAt3_1p5pp	0.334676962	-0.325430829	-0.585013852
NAt3_2pp	0.129204159	0.529169373	0.292213393
NAt3pp	0.347032338	-0.038664743	0.219966725
NAt3pp	0.130806115	0.933230711	1.102825431
NAtex	-0.903871103	-0.523639415	0.429627306
NAtex	0.470065903	-1.366947595	-1.360493472
NAtex	-0.472060634	0.327076275	1.148617799
NAtex	0.180532993	-0.433848486	-1.481278919
NDP3	0.281704808	0.394972463	-0.114157189
NDP3	0.274178378	-0.033025328	-0.113400984
NDP7	0.274178378	-0.033025328	-0.113400984
NDPK1	0.57512365	-0.460591865	-0.435302249
NDPK1	0.751558773	-1.815459302	-0.555923019
NDPK2	0.57512365	-0.460591865	-0.435302249
NDPK2	0.751558773	-1.815459302	-0.555923019
NDPK3	0.57512365	-0.460591865	-0.435302249
NDPK3	0.751558773	-1.815459302	-0.555923019
NDPK4	0.57512365	-0.460591865	-0.435302249
NDPK4	0.751558773	-1.815459302	-0.555923019
NDPK5	0.57512365	-0.460591865	-0.435302249
NDPK5	0.751558773	-1.815459302	-0.555923019
NDPK6	0.57512365	-0.460591865	-0.435302249
NDPK6	0.751558773	-1.815459302	-0.555923019
NDPK7	0.57512365	-0.460591865	-0.435302249
NDPK7	0.751558773	-1.815459302	-0.555923019
NDPK8	0.57512365	-0.460591865	-0.435302249
NDPK8	0.751558773	-1.815459302	-0.555923019
NH4tex	-0.903871103	-0.523639415	0.429627306
NH4tex	0.470065903	-1.366947595	-1.360493472
NH4tex	-0.472060634	0.327076275	1.148617799
NH4tex	0.180532993	-0.433848486	-1.481278919
NH4tpp	0.432060207	-3.152486709	-1.547972152
NHFRBO	-0.867929159	0.634623401	0.662006257
NHFRBO	-0.571849022	0.405723143	0.538431343
NI2abcpp	1.027988804	-0.397804451	-0.7926548
NI2t3pp	0.249235927	0.057078129	0.027881038
NI2t3pp	0.135505665	0.475617453	0.07666491
NI2tex	-0.903871103	-0.523639415	0.429627306
NI2tex	0.470065903	-1.366947595	-1.360493472
NI2tex	-0.472060634	0.327076275	1.148617799
