,Sort,Name,Original,PDV,PDV-V2,Maize-Expanded,M-MiscBiomass,M-ExpEnergy,M-ModifiedPDV,SimpleThermo
rxn36718_c0,25,flavonol 3-O-glucosyltransferase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn36719_c0,25,tetrahydrofolylpolyglutamate synthase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn36659_d0,25,cytidine diphosphoglyceride pyrophosphorylase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn36557_c0,25,aldehyde dehydrogenase [NAD(P)+],0.0,,,0.0,0.0,0.0,0.0,0.0
rxn32592_d0,25,-,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn33611_x0,25,-,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn32592_m0,25,-,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn32592_x0,25,-,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00643_c0,25,"GDP-mannose 3,5-epimerase",0.0,,,0.0,0.0,0.0,0.0,0.0
rxn32628_v0,25,-,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn33085_c0,25,RXN-5482.c.metaexp.CPD-12575,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn33186_d0,25,-,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00642_c0,25,"GDP-mannose 4,6-hydro-lyase (GDP-4-dehydro-6-deoxy-D-mannose-forming)",0.0,,,0.0,0.0,0.0,0.0,0.0
rxn33502_c0,25,"N-Acetyl-D-glucosamine 1-phosphate 1,6-phosphomutase",0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00641_c0,25,GTP:alpha-D-mannose-1-phosphate guanylyltransferase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn36543_c0,25,aldehyde dehydrogenase [NAD(P)+],0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00616_m0,25,sn-Glycerol-3-phosphate:(acceptor) 2-oxidoreductase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00611_d0,25,sn-Glycerol-3-phosphate:NAD+ 2-oxidoreductase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn34467_v0,25,"5,10-Methenyltetrahydrofolate uptake carrier, glyoxysome",0.0,,,0.0,0.0,0.0,0.0,0.0
rxn35671_c0,25,cytidine diphosphoglyceride-inositol phosphatidyltransferase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn35680_c0,25,3-hydroxyacyl-CoA epimerase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn36362_c0,25,aldehyde dehydrogenase [NAD(P)+],0.0,,,0.0,0.0,0.0,0.0,0.0
rxn36474_c0,25,aldehyde dehydrogenase [NAD(P)+],0.0,,,0.0,0.0,0.0,0.0,0.0
rxn36540_c0,25,aldehyde dehydrogenase [NAD(P)+],0.0,,,0.0,0.0,0.0,0.0,0.0
rxn26774_c0,25,RXN4FS-8.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn02280_m0,25,R03186,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00781_m0,25,D-glyceraldehyde-3-phosphate:NAD+ oxidoreductase (phosphorylating),0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24093_c0,25,ALG9 mannosyltransferase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24097_c0,25,"Dol-P-Glc:Glc1Man9GlcNAc2-PP-Dol alpha-1,3-glucosyltransferase",0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24102_c0,25,RXN-5482.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00899_m0,25,3-methyl-2-oxobutanoate:NAD+ oxidoreductase (CoA-mehtylpropanoylating),0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00899_d0,25,3-methyl-2-oxobutanoate:NAD+ oxidoreductase (CoA-mehtylpropanoylating),0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00888_c0,25,UDP-galactose:myo-inositol 3-alpha-D-galactosyltransferase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00883_d0,25,1D-myo-Inositol 3-phosphate phosphohydrolase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00880_n0,25,myo-Inositol:oxygen oxidoreductase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24130_c0,25,UDP-glucose:4-aminobenzoate acylglucosyltransferase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24131_c0,25,UDP-glucose:4-aminobenzoate acylglucosyltransferase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24144_c0,25,RXN-6268.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24144_d0,25,RXN-6268.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24144_m0,25,RXN-6268.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24144_x0,25,RXN-6268.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24151_c0,25,RXN-6382.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24152_c0,25,RXN-6382.c.metaexp.NADP_NADPH,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24166_c0,25,RXN-6522.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24167_c0,25,RXN-6524.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24168_c0,25,RXN-6541.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24171_c0,25,RXN-6544.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24095_c0,25,ALG6,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24091_c0,25,"Dol-P-Man:Man7GlcNAc2-PP-Dol alpha-1,6-mannosyltransferase",0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00781_n0,25,D-glyceraldehyde-3-phosphate:NAD+ oxidoreductase (phosphorylating),0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24089_c0,25,ALG9 mannosyltransferase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23994_c0,25,RXN-4731.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23995_c0,25,RXN-4731.c.metaexp.CPD-12575,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23996_c0,25,RXN-4732.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23997_c0,25,RXN-4732.c.metaexp.CPD-12575,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23998_c0,25,RXN-4733.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23999_c0,25,RXN-4733.c.metaexp.CPD-12575,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24000_c0,25,RXN-4734.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24001_c0,25,RXN-4734.c.metaexp.CPD-12575,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24002_c0,25,UDP-glucose:cis-zeatin O-beta-D-glucosyltransferase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24003_c0,25,RXN-4736.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24004_c0,25,RXN-4736.c.metaexp.CPD-12575,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24005_c0,25,RXN-4737.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24006_c0,25,RXN-4737.c.metaexp.CPD-12575,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24046_c0,25,RXN-5103.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24054_c0,25,RXN-5123.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24081_c0,25,Alg2 mannosyltransferase (ambiguous),0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24083_c0,25,Alg2 mannosyltransferase (ambiguous),0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24085_c0,25,"GDP-Man:Man3GlcNAc2-PP-Dol alpha-1,2-mannosyltransferase",0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24087_c0,25,Man5GlcNAc2-PP-Dol mannosyltransferase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24184_c0,25,RXN-6642.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24198_c0,25,RXN-6722.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24199_c0,25,RXN-6723.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24202_c0,25,RXN-6762.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24288_c0,25,RXN-7421.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24296_c0,25,RXN-745.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24296_d0,25,RXN-745.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24296_m0,25,RXN-745.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24296_x0,25,RXN-745.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00873_x0,25,Butanoate:CoA ligase (AMP-forming),0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00873_r0,25,Butanoate:CoA ligase (AMP-forming),0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24315_c0,25,RXN-7575.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24317_c0,25,RXN-7578.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24317_d0,25,RXN-7578.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24317_m0,25,RXN-7578.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24317_x0,25,RXN-7578.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24319_c0,25,RXN-7589.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24320_c0,25,RXN-7590.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24326_c0,25,RXN-7605.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00873_d0,25,Butanoate:CoA ligase (AMP-forming),0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24330_x0,25,RXN-7614.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24346_c0,25,D-sorbitol 2-dehydrogenase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24347_c0,25,RXN-7650.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24286_c0,25,RXN-7401.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24278_x0,25,RXN-7282.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24278_m0,25,RXN-7282.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24267_c0,25,RXN-7243.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24210_c0,25,RXN-6884.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00880_c0,25,myo-Inositol:oxygen oxidoreductase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24252_c0,25,RXN-7182.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24254_c0,25,RXN-7185.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24258_c0,25,RXN-720.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24259_c0,25,RXN-7202.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24260_c0,25,RXN-7203.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24266_c0,25,RXN-7242.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24268_c0,25,RXN-7244.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24278_d0,25,RXN-7282.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24269_c0,25,RXN-7245.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24270_c0,25,RXN-7246.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24271_c0,25,RXN-7247.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24272_c0,25,RXN-7248.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24273_c0,25,RXN-7249.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24274_c0,25,RXN-7250.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24275_c0,25,RXN-7251.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24278_c0,25,RXN-7282.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23993_c0,25,RXN-4730.c.metaexp.CPD-12575,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23992_c0,25,RXN-4730.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23991_c0,25,RXN-4729.c.metaexp.CPD-12575,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23773_c0,25,RXN-2122.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23565_r0,25,3-hydroxy-arachidoyl-CoA dehydratase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23579_c0,25,3-oxo-(11Z)-icos-11-enoyl-CoA synthase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23596_c0,25,RXN-13336.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23668_c0,25,RXN-1346.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23668_d0,25,RXN-1346.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23668_m0,25,RXN-1346.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23668_x0,25,RXN-1346.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23705_c0,25,RXN-1442.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23706_c0,25,RXN-1444.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23712_c0,25,RXN-1603.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23712_d0,25,RXN-1603.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23712_m0,25,RXN-1603.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23712_x0,25,RXN-1603.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23721_c0,25,RXN-172.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23751_c0,25,RXN-1863.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23754_c0,25,L-galactose 1-dehydrogenase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23758_c0,25,RXN-2003.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23762_c0,25,RXN-2008.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23763_c0,25,RXN-2009.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23559_c0,25,3-oxo-lignoceronyl-CoA synthase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23557_x0,25,3-oxo-cerotoyl-CoA synthase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23554_c0,25,3-oxo-behenoyl-CoA synthase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23278_x0,25,RXN-12965.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23226_x0,25,RXN-12877.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23266_c0,25,RXN-12943.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23266_d0,25,RXN-12943.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23266_m0,25,RXN-12943.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23266_x0,25,RXN-12943.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23278_c0,25,RXN-12965.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23278_d0,25,RXN-12965.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23278_m0,25,RXN-12965.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23415_c0,25,RXN-13142.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23551_c0,25,RXN-13312.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23415_d0,25,RXN-13142.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23531_c0,25,3-oxo-behenoyl-CoA reductase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23531_r0,25,3-oxo-behenoyl-CoA reductase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23534_r0,25,3-oxo-arachidoyl-CoA reductase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23535_c0,25,3-oxo-lignoceroyl-CoA reductase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23535_r0,25,3-oxo-lignoceroyl-CoA reductase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23536_c0,25,3-oxo-cerotoyl-CoA reductase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23536_r0,25,3-oxo-cerotoyl-CoA reductase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23772_c0,25,RXN-2121.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23780_d0,25,RXN-2205.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23990_c0,25,RXN-4729.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23783_c0,25,RXN-2208.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23925_c0,25,RXN-4314.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23938_c0,25,RXN-4465.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23957_c0,25,RXN-4541.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23961_c0,25,L-phenylalanine N-monooxygenase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23967_c0,25,RXN-4661.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23976_c0,25,RXN-4721.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23977_c0,25,RXN-4721.c.metaexp.CPD-12575,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23978_c0,25,RXN-4722.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23979_c0,25,RXN-4722.c.metaexp.CPD-12575,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23980_c0,25,zeatin O-glucosyltransferase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23981_c0,25,RXN-4724.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23982_c0,25,RXN-4724.c.metaexp.CPD-12575,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23983_c0,25,RXN-4725.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23984_c0,25,RXN-4725.c.metaexp.CPD-12575,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23985_c0,25,RXN-4726.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23986_c0,25,RXN-4727.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23987_c0,25,RXN-4727.c.metaexp.CPD-12575,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23988_c0,25,RXN-4728.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23989_c0,25,RXN-4728.c.metaexp.CPD-12575,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23924_c0,25,N6-(delta2-isopentenyl)-adenosine 5'-monophosphate phosphoribohydrolase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23911_c0,25,RXN-4243.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23910_c0,25,RXN-4242.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23833_c0,25,RXN-3121.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23785_c0,25,RXN-2222.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23787_c0,25,RXN-2224.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23801_c0,25,RXN-2581.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23801_r0,25,RXN-2581.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23803_c0,25,RXN-2621.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00903_m0,25,L-Valine:2-oxoglutarate aminotransferase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23818_c0,25,RXN-292.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23821_c0,25,RXN-2945.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23833_d0,25,RXN-3121.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23892_c0,25,RXN-4142.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23833_m0,25,RXN-3121.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23833_x0,25,RXN-3121.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23834_c0,25,RXN-3122.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23834_d0,25,RXN-3122.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23834_m0,25,RXN-3122.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23834_x0,25,RXN-3122.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23859_c0,25,monodehydroascorbate reductase (NADPH),0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23889_c0,25,RXN-4121.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24348_c0,25,RXN-7652.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24349_c0,25,RXN-7653.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn24357_c0,25,RXN-7663.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25762_x0,25,RXN-9673.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25593_c0,25,RXN-947.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25597_c0,25,RXN-9472.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25597_d0,25,RXN-9472.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25597_m0,25,RXN-9472.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25597_x0,25,RXN-9472.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25629_c0,25,RXN-95.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25630_c0,25,RXN-95.c.metaexp.CPD-12575,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00831_c0,25,Inosine 5'-monophosphate phosphohydrolase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00830_m0,25,Isopentenyl-diphosphate delta3-delta2-isomerase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25653_d0,25,RXN-9550.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25660_d0,25,RXN-9555.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25661_d0,25,3-oxo-cis-vaccenoyl-[acyl-carrier protein] reductase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25662_d0,25,3-hydroxy-cis-vaccenoyl-[acyl-carrier protein] dehydratase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00829_x0,25,ATP:(R)-5-diphosphomevalonate carboxy-lyase (adding ATP; isopentenyl-diphosphate-forming),0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25731_c0,25,RXN-9641.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00806_m0,25,L-Leucine:2-oxoglutarate aminotransferase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25761_c0,25,RXN-9670.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25762_d0,25,RXN-9673.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn37354_c0,25,RXN-8355.c.metaexp.CPD-12575,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25533_c0,25,RXN-9386.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00836_c0,25,IMP:diphosphate phospho-D-ribosyltransferase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00838_d0,25,IMP:L-aspartate ligase (GDP-forming),0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25228_x0,25,RXN-8912.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25221_x0,25,RXN-8901.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25222_c0,25,RXN-8902.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25222_d0,25,RXN-8902.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25222_m0,25,RXN-8902.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25222_x0,25,RXN-8902.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25228_c0,25,RXN-8912.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25228_d0,25,RXN-8912.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25228_m0,25,RXN-8912.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25240_c0,25,RXN-8931.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00839_d0,25,ATP:dADP phosphotransferase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25285_c0,25,RXN-90.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25361_c0,25,RXN-9083.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25364_c0,25,RXN-9088.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25365_c0,25,RXN-9093.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25370_c0,25,RXN-91.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25371_c0,25,RXN-91.c.metaexp.CPD-12575,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25440_c0,25,RXN-92.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25441_c0,25,RXN-92.c.metaexp.CPD-12575,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25762_r0,25,RXN-9673.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25774_c0,25,RXN-9703.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25221_d0,25,RXN-8901.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn25802_c0,25,RXN-9743.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn26306_m0,25,RXN0-5305.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn26306_x0,25,RXN0-5305.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn26312_c0,25,RXN0-5363.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00800_d0,25,"N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming)",0.0,,,0.0,0.0,0.0,0.0,0.0
rxn26477_d0,25,(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00146_m0,25,(R)-Lactate:ferricytochrome-c 2-oxidoreductase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn26499_c0,25,RXN1F-101.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn26519_c0,25,"choline,reduced-ferredoxin:oxygen oxidoreductase",0.0,,,0.0,0.0,0.0,0.0,0.0
rxn26521_c0,25,RXN1F-443.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn26522_c0,25,RXN1F-444.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn26523_c0,25,RXN1F-444.c.metaexp.CPD-12575,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn26524_c0,25,RXN1F-461.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn26525_c0,25,RXN1F-462.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn26526_c0,25,RXN1F-474.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn26527_c0,25,RXN1F-475.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn26528_c0,25,RXN1F-72.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00147_c0,25,"ATP:pyruvate,water phosphotransferase",0.0,,,0.0,0.0,0.0,0.0,0.0
